account_id,plan_tier,industry,seats,churn_flag,mrr_amount,nb_subscriptions,duree_abonnement_jours,auto_renew_rate,nb_tickets,satisfaction_score_moyen,nb_tickets_urgents,nb_escalations,usage_count_moyen,nb_features_distinctes,error_count_moyen,a_churne
A-038089,Pro,DevTools,1970-01-01 00:00:00.000000005,True,701.3333333333334,3,,1.0,6.0,,0.0,0.0,10.5,1,0.75,1
A-afa505,Basic,DevTools,1970-01-01 00:00:00.000000070,False,7334.444444444444,9,74.0,0.5555555555555556,4.0,,0.0,0.0,9.941176470588236,1,0.5490196078431373,1
A-d5a319,Enterprise,FinTech,1970-01-01 00:00:00.000000015,True,3153.9166666666665,12,,0.8333333333333334,1.0,,0.0,0.0,10.23728813559322,1,0.7288135593220338,0
A-f97b9a,Pro,FinTech,1970-01-01 00:00:00.000000016,False,2166.6363636363635,11,,0.7272727272727273,7.0,,0.0,0.0,10.017857142857142,1,0.5892857142857143,0
A-2f6a32,Basic,HealthTech,1970-01-01 00:00:00.000000019,False,683.0,11,30.0,1.0,2.0,,0.0,0.0,9.909090909090908,1,0.696969696969697,0
A-856b1e,Basic,FinTech,1970-01-01 00:00:00.000000019,False,1053.5,6,,0.8333333333333334,5.0,,0.0,0.0,10.0,1,1.0434782608695652,0
A-17939a,Basic,HealthTech,1970-01-01 00:00:00.000000001,False,879.0,11,1.5,0.8181818181818182,7.0,,0.0,0.0,9.361702127659575,1,0.9148936170212766,0
A-d27f50,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000044,False,3734.5833333333335,12,29.333333333333332,0.75,4.0,,0.0,0.0,9.62,1,0.62,0
A-e36807,Pro,EdTech,1970-01-01 00:00:00.000000006,False,1256.9,10,50.0,0.8,2.0,,0.0,0.0,9.10204081632653,1,0.5510204081632653,0
A-ff79f2,Basic,DevTools,1970-01-01 00:00:00.000000008,True,3097.0,9,2.0,0.6666666666666666,2.0,,0.0,0.0,9.585365853658537,1,0.2926829268292683,0
A-5b1bcd,Pro,DevTools,1970-01-01 00:00:00.000000073,False,8886.533333333333,15,406.0,0.8666666666666667,4.0,,0.0,0.0,10.104651162790697,1,0.627906976744186,1
A-71615e,Basic,EdTech,1970-01-01 00:00:00.000000015,False,3131.769230769231,13,,0.7692307692307693,1.0,,0.0,0.0,10.0,1,0.6612903225806451,1
A-794a0b,Basic,HealthTech,1970-01-01 00:00:00.000000023,False,1510.7142857142858,7,,0.7142857142857143,0.0,,0.0,0.0,9.131578947368421,1,0.8157894736842105,1
A-86902e,Enterprise,HealthTech,1970-01-01 00:00:00.000000034,False,3604.1,10,379.0,0.9,9.0,,0.0,0.0,9.968253968253968,1,0.5714285714285714,1
A-0532a9,Pro,FinTech,1970-01-01 00:00:00.000000019,False,1516.1,10,,0.5,8.0,,0.0,0.0,9.61111111111111,1,0.5555555555555556,1
A-9779ad,Pro,Cybersecurity,1970-01-01 00:00:00.000000040,True,5168.0,10,,0.5,3.0,,0.0,0.0,9.604651162790697,1,0.5813953488372093,1
A-f45426,Basic,HealthTech,1970-01-01 00:00:00.000000009,False,1571.7272727272727,11,22.0,0.7272727272727273,3.0,,0.0,0.0,10.229508196721312,1,0.8032786885245902,1
A-c1e51e,Basic,FinTech,1970-01-01 00:00:00.000000003,False,2390.5,10,20.0,1.0,5.0,,0.0,0.0,10.36,1,0.72,1
A-fa3095,Basic,FinTech,1970-01-01 00:00:00.000000070,False,5769.166666666667,12,,1.0,5.0,,0.0,0.0,10.169491525423728,1,0.711864406779661,1
A-ad64c6,Pro,DevTools,1970-01-01 00:00:00.000000012,False,2451.3333333333335,6,88.0,0.6666666666666666,4.0,,0.0,0.0,10.75,1,0.9,1
A-39b19f,Enterprise,FinTech,1970-01-01 00:00:00.000000001,False,1930.6363636363637,11,72.0,0.7272727272727273,6.0,,0.0,0.0,9.636363636363637,1,0.6727272727272727,1
A-56962b,Enterprise,EdTech,1970-01-01 00:00:00.000000163,False,7800.714285714285,7,36.0,0.8571428571428571,4.0,,0.0,0.0,9.344827586206897,1,0.8620689655172413,1
A-e60f9d,Basic,FinTech,1970-01-01 00:00:00.000000029,False,3387.8,15,7.0,0.9333333333333333,2.0,,0.0,0.0,10.14516129032258,1,0.3870967741935484,0
A-88c6ca,Basic,FinTech,1970-01-01 00:00:00.000000005,True,921.2857142857143,7,,1.0,1.0,,0.0,0.0,10.372093023255815,1,0.4418604651162791,0
A-158f4e,Enterprise,FinTech,1970-01-01 00:00:00.000000061,False,3654.9166666666665,12,331.0,0.8333333333333334,5.0,,0.0,0.0,9.244897959183673,1,0.5918367346938775,1
A-5b051a,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000022,False,583.0,4,64.0,1.0,1.0,,0.0,0.0,10.6875,1,1.0625,0
A-296d7c,Enterprise,DevTools,1970-01-01 00:00:00.000000002,False,284.14285714285717,7,,0.7142857142857143,5.0,,0.0,0.0,10.818181818181818,1,0.5454545454545454,1
A-1619f8,Pro,DevTools,1970-01-01 00:00:00.000000029,False,2827.1428571428573,7,,0.7142857142857143,3.0,,0.0,0.0,10.285714285714286,1,0.6190476190476191,1
A-a1b80b,Basic,HealthTech,1970-01-01 00:00:00.000000016,False,2161.8125,16,80.0,0.75,4.0,,0.0,0.0,10.402777777777779,1,0.6666666666666666,1
A-139c3b,Enterprise,HealthTech,1970-01-01 00:00:00.000000010,True,1128.375,8,27.0,0.75,9.0,,0.0,0.0,10.863636363636363,1,0.36363636363636365,0
A-702032,Pro,HealthTech,1970-01-01 00:00:00.000000028,False,1423.3333333333333,6,58.0,0.8333333333333334,4.0,,0.0,0.0,10.961538461538462,1,0.5769230769230769,1
A-7a0d69,Enterprise,DevTools,1970-01-01 00:00:00.000000004,True,942.0,11,,0.9090909090909091,2.0,,0.0,0.0,9.934426229508198,1,0.5081967213114754,1
A-22d9d2,Pro,DevTools,1970-01-01 00:00:00.000000008,False,1339.0,14,95.0,0.7857142857142857,6.0,,0.0,0.0,10.426666666666666,1,0.5733333333333334,1
A-b9eed8,Basic,Cybersecurity,1970-01-01 00:00:00.000000011,False,1507.0,11,,0.8181818181818182,5.0,,0.0,0.0,10.21311475409836,1,0.9016393442622951,1
A-dfbd31,Enterprise,DevTools,1970-01-01 00:00:00.000000014,False,1791.357142857143,14,,0.7857142857142857,6.0,,0.0,0.0,11.092592592592593,1,0.35185185185185186,1
A-8e47ca,Pro,HealthTech,1970-01-01 00:00:00.000000019,False,3124.4444444444443,9,36.0,0.7777777777777778,5.0,,0.0,0.0,9.58695652173913,1,0.7608695652173914,1
A-4437e4,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000003,False,1114.4375,16,302.0,0.9375,6.0,,0.0,0.0,9.710843373493976,1,0.5180722891566265,1
A-779e4e,Basic,HealthTech,1970-01-01 00:00:00.000000005,False,2808.1,10,318.5,0.9,5.0,,0.0,0.0,8.931818181818182,1,0.45454545454545453,0
A-53f4e3,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000013,False,1507.2,10,60.0,0.8,5.0,,0.0,0.0,9.318181818181818,1,1.0227272727272727,1
A-692f18,Basic,EdTech,1970-01-01 00:00:00.000000005,True,1797.0588235294117,17,2.0,0.7058823529411765,2.0,,0.0,0.0,10.011494252873563,1,0.632183908045977,1
A-13466a,Basic,DevTools,1970-01-01 00:00:00.000000002,True,2223.8333333333335,6,181.5,0.8333333333333334,3.0,,0.0,0.0,9.318181818181818,1,0.6363636363636364,1
A-1986ca,Pro,HealthTech,1970-01-01 00:00:00.000000020,False,3951.5714285714284,7,,0.5714285714285714,7.0,,0.0,0.0,9.783783783783784,1,0.6216216216216216,0
A-0cc442,Basic,EdTech,1970-01-01 00:00:00.000000045,False,4764.2307692307695,13,30.0,0.6923076923076923,3.0,,0.0,0.0,9.935064935064934,1,0.5324675324675324,1
A-c608c8,Pro,DevTools,1970-01-01 00:00:00.000000003,True,1189.25,8,22.0,0.75,2.0,,0.0,0.0,10.348837209302326,1,0.627906976744186,1
A-3be56b,Pro,HealthTech,1970-01-01 00:00:00.000000003,True,1420.0,12,63.0,0.75,4.0,,0.0,0.0,9.6,1,0.6,1
A-354f12,Pro,FinTech,1970-01-01 00:00:00.000000001,False,2222.25,4,,1.0,2.0,,0.0,0.0,10.533333333333333,1,0.2,1
A-68f37c,Basic,HealthTech,1970-01-01 00:00:00.000000004,False,2689.1666666666665,12,197.0,0.9166666666666666,5.0,,0.0,0.0,9.6,1,0.6153846153846154,1
A-aa9511,Pro,DevTools,1970-01-01 00:00:00.000000023,False,4064.6666666666665,15,48.0,0.8666666666666667,2.0,,0.0,0.0,9.615384615384615,1,0.5384615384615384,1
A-af0cd2,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000019,False,587.2727272727273,11,284.5,0.8181818181818182,3.0,,0.0,0.0,9.814285714285715,1,0.4714285714285714,1
A-bd4513,Enterprise,DevTools,1970-01-01 00:00:00.000000050,False,4350.333333333333,12,3.5,0.8333333333333334,3.0,,0.0,0.0,9.941176470588236,1,0.6666666666666666,1
A-c222ab,Pro,Cybersecurity,1970-01-01 00:00:00.000000032,True,2665.1428571428573,7,29.0,0.8571428571428571,4.0,,0.0,0.0,9.666666666666666,1,0.7333333333333333,1
A-34d880,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000004,False,2329.3333333333335,9,38.0,0.6666666666666666,5.0,,0.0,0.0,10.085106382978724,1,0.851063829787234,1
A-508199,Basic,FinTech,1970-01-01 00:00:00.000000019,False,1687.2,5,,0.6,3.0,,0.0,0.0,9.625,1,0.625,0
A-f03140,Pro,DevTools,1970-01-01 00:00:00.000000027,False,2107.5,10,,0.8,7.0,,0.0,0.0,10.43859649122807,1,0.38596491228070173,1
A-410e86,Basic,FinTech,1970-01-01 00:00:00.000000024,False,2280.0,7,8.5,0.42857142857142855,5.0,,0.0,0.0,9.733333333333333,1,0.7,0
A-fa2041,Pro,HealthTech,1970-01-01 00:00:00.000000015,False,1742.9166666666667,12,,0.9166666666666666,1.0,,0.0,0.0,9.049180327868852,1,0.5573770491803278,1
A-de58ca,Enterprise,HealthTech,1970-01-01 00:00:00.000000015,False,2173.181818181818,11,210.0,0.5454545454545454,5.0,,0.0,0.0,10.306122448979592,1,0.673469387755102,0
A-05d3b3,Basic,DevTools,1970-01-01 00:00:00.000000009,False,970.0,13,7.0,0.7692307692307693,6.0,,0.0,0.0,10.03125,1,0.34375,1
A-249769,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000004,True,1209.0,13,,1.0,2.0,,0.0,0.0,9.970588235294118,1,0.4411764705882353,1
A-e43bf7,Pro,Cybersecurity,1970-01-01 00:00:00.000000044,False,6666.571428571428,7,,0.8571428571428571,5.0,,0.0,0.0,9.275,1,0.875,1
A-eb2fdc,Enterprise,DevTools,1970-01-01 00:00:00.000000031,True,2664.0,12,117.0,0.8333333333333334,5.0,,0.0,0.0,10.12962962962963,1,0.3148148148148148,1
A-e1462e,Basic,FinTech,1970-01-01 00:00:00.000000015,False,1718.5714285714287,7,,0.7142857142857143,2.0,,0.0,0.0,9.914285714285715,1,0.6285714285714286,1
A-cab532,Pro,DevTools,1970-01-01 00:00:00.000000011,False,1339.2,15,407.0,0.9333333333333333,1.0,,0.0,0.0,9.950495049504951,1,0.46534653465346537,1
A-9123ac,Pro,Cybersecurity,1970-01-01 00:00:00.000000009,False,2107.285714285714,7,,1.0,6.0,,0.0,0.0,10.432432432432432,1,0.6486486486486487,1
A-6e08f3,Basic,Cybersecurity,1970-01-01 00:00:00.000000008,False,1819.0,10,,0.7,2.0,,0.0,0.0,9.84,1,0.42,1
A-d922bf,Basic,HealthTech,1970-01-01 00:00:00.000000005,True,2444.8571428571427,7,50.0,1.0,7.0,,0.0,0.0,10.21951219512195,1,0.4634146341463415,1
A-8ed5dd,Enterprise,EdTech,1970-01-01 00:00:00.000000005,True,996.3333333333334,12,195.0,0.9166666666666666,6.0,,0.0,0.0,9.909090909090908,1,0.8181818181818182,1
A-7c6b6b,Basic,FinTech,1970-01-01 00:00:00.000000006,False,688.2857142857143,7,13.5,0.8571428571428571,5.0,,0.0,0.0,8.885714285714286,1,0.6857142857142857,1
A-3c1a3f,Pro,DevTools,1970-01-01 00:00:00.000000001,False,1242.4166666666667,12,157.0,0.8333333333333334,4.0,,0.0,0.0,9.745098039215685,1,0.43137254901960786,0
A-b48f73,Pro,EdTech,1970-01-01 00:00:00.000000080,False,4045.714285714286,7,,0.5714285714285714,3.0,,0.0,0.0,9.363636363636363,1,0.5227272727272727,0
A-76fa4d,Pro,HealthTech,1970-01-01 00:00:00.000000069,False,8812.285714285714,7,24.0,0.8571428571428571,5.0,,0.0,0.0,9.916666666666666,1,0.5833333333333334,1
A-b2af2e,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000005,False,778.0,4,,0.25,2.0,,0.0,0.0,9.666666666666666,1,0.6111111111111112,1
A-9bfc9f,Pro,DevTools,1970-01-01 00:00:00.000000053,False,1704.6666666666667,9,107.0,0.8888888888888888,6.0,,0.0,0.0,10.162162162162161,1,0.4864864864864865,0
A-4ae22a,Pro,EdTech,1970-01-01 00:00:00.000000006,True,1347.4285714285713,7,139.0,0.8571428571428571,3.0,,0.0,0.0,10.542857142857143,1,0.8857142857142857,1
A-fda07f,Basic,Cybersecurity,1970-01-01 00:00:00.000000007,False,2368.1666666666665,12,,0.8333333333333334,5.0,,0.0,0.0,10.476923076923077,1,0.6,1
A-de24d5,Enterprise,DevTools,1970-01-01 00:00:00.000000005,False,1640.5384615384614,13,12.0,0.9230769230769231,7.0,,0.0,0.0,10.132075471698114,1,0.5283018867924528,0
A-977ca0,Basic,HealthTech,1970-01-01 00:00:00.000000006,True,1878.4375,16,75.5,0.8125,3.0,,0.0,0.0,10.505882352941176,1,0.5411764705882353,0
A-ab438f,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000013,True,2044.75,8,32.666666666666664,0.75,2.0,,0.0,0.0,10.25,1,0.3333333333333333,1
A-e89151,Pro,FinTech,1970-01-01 00:00:00.000000008,True,2414.8888888888887,9,121.0,0.7777777777777778,2.0,,0.0,0.0,10.362068965517242,1,0.5,0
A-40906c,Basic,EdTech,1970-01-01 00:00:00.000000092,False,5366.666666666667,12,,0.8333333333333334,5.0,,0.0,0.0,10.873015873015873,1,0.5079365079365079,0
A-81edc3,Basic,Cybersecurity,1970-01-01 00:00:00.000000005,False,1460.3333333333333,12,,0.6666666666666666,3.0,,0.0,0.0,10.337837837837839,1,0.5540540540540541,1
A-328bd0,Enterprise,HealthTech,1970-01-01 00:00:00.000000018,False,1229.1538461538462,13,36.5,0.7692307692307693,5.0,,0.0,0.0,9.311475409836065,1,0.8032786885245902,0
A-b3fe05,Pro,Cybersecurity,1970-01-01 00:00:00.000000008,False,2721.5555555555557,9,29.0,0.8888888888888888,4.0,,0.0,0.0,10.186046511627907,1,0.4186046511627907,0
A-09540c,Basic,Cybersecurity,1970-01-01 00:00:00.000000067,False,3953.0,6,118.0,0.8333333333333334,2.0,,0.0,0.0,10.607142857142858,1,0.5714285714285714,1
A-e693b6,Enterprise,FinTech,1970-01-01 00:00:00.000000055,True,2846.25,12,13.5,0.9166666666666666,1.0,,0.0,0.0,11.163934426229508,1,0.4098360655737705,1
A-2446e3,Pro,EdTech,1970-01-01 00:00:00.000000027,False,3448.285714285714,7,,0.5714285714285714,3.0,,0.0,0.0,10.333333333333334,1,0.6666666666666666,1
A-241e75,Enterprise,EdTech,1970-01-01 00:00:00.000000003,False,718.8,5,,0.8,4.0,,0.0,0.0,9.5,1,0.7142857142857143,1
A-922109,Pro,Cybersecurity,1970-01-01 00:00:00.000000003,False,1086.0,13,165.0,0.7692307692307693,3.0,,0.0,0.0,10.367088607594937,1,0.43037974683544306,1
A-ff3c73,Pro,HealthTech,1970-01-01 00:00:00.000000021,False,481.6666666666667,9,57.0,0.7777777777777778,2.0,,0.0,0.0,10.2,1,0.575,1
A-8b0451,Enterprise,FinTech,1970-01-01 00:00:00.000000041,False,3170.9,10,43.0,0.8,7.0,,0.0,0.0,10.1,1,0.75,1
A-331424,Basic,DevTools,1970-01-01 00:00:00.000000011,False,1129.3333333333333,6,178.0,0.5,2.0,,0.0,0.0,10.7,1,0.45,1
A-51ec1b,Enterprise,DevTools,1970-01-01 00:00:00.000000007,False,1847.8333333333333,6,46.5,0.8333333333333334,3.0,,0.0,0.0,10.107142857142858,1,0.42857142857142855,1
A-bcf664,Pro,DevTools,1970-01-01 00:00:00.000000005,False,1056.0,13,16.0,1.0,5.0,,0.0,0.0,10.267857142857142,1,0.5,1
A-90a8c8,Pro,FinTech,1970-01-01 00:00:00.000000015,False,3787.714285714286,7,,0.7142857142857143,4.0,,0.0,0.0,9.853658536585366,1,0.4878048780487805,1
A-86cdb4,Basic,DevTools,1970-01-01 00:00:00.000000002,False,394.55555555555554,9,47.0,1.0,5.0,,0.0,0.0,10.040816326530612,1,0.4897959183673469,0
A-4bfa33,Basic,Cybersecurity,1970-01-01 00:00:00.000000008,False,800.8571428571429,7,17.0,0.8571428571428571,4.0,,0.0,0.0,9.13888888888889,1,0.4722222222222222,1
A-dbc825,Enterprise,EdTech,1970-01-01 00:00:00.000000019,False,2650.25,16,106.25,0.875,6.0,,0.0,0.0,10.13888888888889,1,0.8055555555555556,1
A-c70870,Basic,Cybersecurity,1970-01-01 00:00:00.000000031,False,5659.142857142857,7,,1.0,5.0,,0.0,0.0,9.823529411764707,1,0.5294117647058824,1
A-7c4956,Enterprise,DevTools,1970-01-01 00:00:00.000000005,True,426.125,8,196.33333333333334,0.75,3.0,,0.0,0.0,10.555555555555555,1,0.8888888888888888,0
A-0651a4,Pro,HealthTech,1970-01-01 00:00:00.000000016,False,2970.9333333333334,15,2.0,0.8666666666666667,4.0,,0.0,0.0,10.217391304347826,1,0.5362318840579711,1
A-3ce5b8,Basic,FinTech,1970-01-01 00:00:00.000000008,True,1850.0,9,,1.0,10.0,,0.0,0.0,10.18,1,0.58,1
A-bd4708,Pro,FinTech,1970-01-01 00:00:00.000000037,False,2998.076923076923,13,,0.6923076923076923,4.0,,0.0,0.0,10.203125,1,0.46875,0
A-993085,Basic,HealthTech,1970-01-01 00:00:00.000000031,False,3230.4,15,19.0,0.8,4.0,,0.0,0.0,9.5,1,0.7142857142857143,1
A-92a3af,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000025,False,3139.818181818182,11,,0.6363636363636364,4.0,,0.0,0.0,10.656716417910447,1,0.8208955223880597,0
A-151c9a,Enterprise,FinTech,1970-01-01 00:00:00.000000023,False,2850.0,5,,0.8,2.0,,0.0,0.0,10.764705882352942,1,0.4117647058823529,1
A-474ad4,Basic,EdTech,1970-01-01 00:00:00.000000008,False,808.3333333333334,15,19.5,0.6666666666666666,3.0,,0.0,0.0,9.453125,1,0.703125,0
A-4ef964,Pro,HealthTech,1970-01-01 00:00:00.000000017,False,1586.5555555555557,9,32.0,0.6666666666666666,3.0,,0.0,0.0,9.938775510204081,1,0.673469387755102,1
A-fd9422,Pro,Cybersecurity,1970-01-01 00:00:00.000000058,False,3125.5555555555557,9,38.0,0.7777777777777778,6.0,,0.0,0.0,10.363636363636363,1,0.4772727272727273,0
A-0baac2,Enterprise,FinTech,1970-01-01 00:00:00.000000014,True,3083.3333333333335,6,52.0,1.0,6.0,,0.0,0.0,9.619047619047619,1,0.42857142857142855,1
A-bb1486,Basic,HealthTech,1970-01-01 00:00:00.000000041,False,2038.375,8,13.0,0.75,3.0,,0.0,0.0,9.642857142857142,1,0.8571428571428571,1
A-560d27,Pro,DevTools,1970-01-01 00:00:00.000000023,False,3470.0833333333335,12,28.0,0.5833333333333334,4.0,,0.0,0.0,9.94915254237288,1,0.6440677966101694,0
A-0b0d6d,Pro,DevTools,1970-01-01 00:00:00.000000003,False,2576.230769230769,13,0.5,1.0,5.0,,0.0,0.0,9.387096774193548,1,0.7741935483870968,1
A-2789e3,Enterprise,FinTech,1970-01-01 00:00:00.000000011,False,2040.75,12,,0.8333333333333334,4.0,,0.0,0.0,10.461538461538462,1,0.6923076923076923,0
A-b07346,Pro,HealthTech,1970-01-01 00:00:00.000000051,True,6283.2,5,,0.6,3.0,,0.0,0.0,9.878787878787879,1,0.6666666666666666,1
A-902ef7,Enterprise,HealthTech,1970-01-01 00:00:00.000000083,True,5540.25,8,,1.0,2.0,,0.0,0.0,10.35,1,0.6,1
A-20736a,Enterprise,EdTech,1970-01-01 00:00:00.000000050,False,5789.285714285715,7,,1.0,4.0,,0.0,0.0,10.238095238095237,1,0.5238095238095238,1
A-e4bf56,Pro,HealthTech,1970-01-01 00:00:00.000000017,True,2703.714285714286,7,17.0,0.5714285714285714,8.0,,0.0,0.0,10.272727272727273,1,0.30303030303030304,0
A-cea1f0,Pro,FinTech,1970-01-01 00:00:00.000000008,True,1224.4,10,,0.4,5.0,,0.0,0.0,10.464285714285714,1,0.5,0
A-ef84cf,Enterprise,EdTech,1970-01-01 00:00:00.000000008,False,1501.4,5,68.0,0.6,5.0,,0.0,0.0,11.035714285714286,1,0.39285714285714285,1
A-d49cc5,Basic,Cybersecurity,1970-01-01 00:00:00.000000050,False,1665.625,8,,0.875,4.0,,0.0,0.0,10.634146341463415,1,0.8292682926829268,1
A-67be94,Enterprise,EdTech,1970-01-01 00:00:00.000000026,False,3132.8571428571427,7,154.0,0.8571428571428571,5.0,,0.0,0.0,9.904761904761905,1,0.40476190476190477,1
A-4e960a,Enterprise,FinTech,1970-01-01 00:00:00.000000012,True,1995.1666666666667,12,,0.9166666666666666,6.0,,0.0,0.0,10.448979591836734,1,0.42857142857142855,0
A-c37cab,Pro,Cybersecurity,1970-01-01 00:00:00.000000013,False,2452.75,12,59.5,0.9166666666666666,4.0,,0.0,0.0,10.114285714285714,1,0.5714285714285714,1
A-533452,Pro,DevTools,1970-01-01 00:00:00.000000009,False,1878.5454545454545,11,27.0,0.9090909090909091,4.0,,0.0,0.0,9.444444444444445,1,0.6984126984126984,1
A-443b7c,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000001,True,1503.875,16,5.5,0.8125,8.0,,0.0,0.0,9.80952380952381,1,0.4603174603174603,0
A-1f7acb,Basic,FinTech,1970-01-01 00:00:00.000000064,False,5864.0,8,,0.75,7.0,,0.0,0.0,9.622641509433961,1,0.8867924528301887,0
A-f51f16,Enterprise,HealthTech,1970-01-01 00:00:00.000000001,False,1663.75,8,144.0,0.875,4.0,,0.0,0.0,10.378378378378379,1,0.7567567567567568,1
A-5a3eb9,Enterprise,DevTools,1970-01-01 00:00:00.000000018,False,1561.0,13,18.0,0.8461538461538461,3.0,,0.0,0.0,10.46376811594203,1,0.4927536231884058,1
A-5f2961,Basic,HealthTech,1970-01-01 00:00:00.000000004,False,1471.2857142857142,7,,0.8571428571428571,1.0,,0.0,0.0,9.666666666666666,1,0.5277777777777778,1
A-417d2f,Pro,Cybersecurity,1970-01-01 00:00:00.000000004,False,1433.3125,16,91.0,0.8125,6.0,,0.0,0.0,10.169014084507042,1,0.43661971830985913,1
A-e98302,Enterprise,EdTech,1970-01-01 00:00:00.000000016,False,2094.5,6,5.0,0.8333333333333334,9.0,,0.0,0.0,9.1,1,0.6,0
A-8bde0c,Basic,DevTools,1970-01-01 00:00:00.000000012,False,1899.888888888889,18,6.5,0.8333333333333334,3.0,,0.0,0.0,9.6625,1,0.5375,1
A-bcf87c,Pro,FinTech,1970-01-01 00:00:00.000000010,True,1979.090909090909,11,71.5,0.7272727272727273,2.0,,0.0,0.0,9.314814814814815,1,0.35185185185185186,0
A-54ecc2,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000004,False,1469.8181818181818,11,,0.9090909090909091,5.0,,0.0,0.0,10.839285714285714,1,0.6964285714285714,1
A-625d0b,Basic,EdTech,1970-01-01 00:00:00.000000009,False,1081.1818181818182,11,6.0,0.9090909090909091,5.0,,0.0,0.0,9.796296296296296,1,0.7037037037037037,0
A-fce879,Pro,EdTech,1970-01-01 00:00:00.000000010,True,1359.4,5,,1.0,2.0,,0.0,0.0,11.074074074074074,1,0.5185185185185185,1
A-b07b56,Pro,DevTools,1970-01-01 00:00:00.000000025,True,1132.2666666666667,15,6.0,0.8,4.0,,0.0,0.0,9.890625,1,0.609375,1
A-6da850,Pro,FinTech,1970-01-01 00:00:00.000000005,False,1159.9375,16,27.333333333333332,0.75,5.0,,0.0,0.0,10.2,1,0.7714285714285715,1
A-342303,Pro,EdTech,1970-01-01 00:00:00.000000001,False,565.0,3,,1.0,3.0,,0.0,0.0,9.4,1,0.3333333333333333,1
A-e7a1e2,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000003,False,1670.1666666666667,12,20.0,0.8333333333333334,1.0,,0.0,0.0,10.338235294117647,1,0.5294117647058824,1
A-f1f639,Basic,EdTech,1970-01-01 00:00:00.000000002,False,729.75,4,,1.0,7.0,,0.0,0.0,9.928571428571429,1,0.7142857142857143,1
A-a865bd,Pro,Cybersecurity,1970-01-01 00:00:00.000000038,False,4204.4,5,,0.6,2.0,,0.0,0.0,9.583333333333334,1,0.5416666666666666,1
A-4e631b,Enterprise,FinTech,1970-01-01 00:00:00.000000022,False,2218.0,11,,0.7272727272727273,2.0,,0.0,0.0,10.244897959183673,1,0.5918367346938775,0
A-7f6b86,Basic,HealthTech,1970-01-01 00:00:00.000000045,True,2155.777777777778,9,60.0,0.7777777777777778,7.0,,0.0,0.0,10.24390243902439,1,0.34146341463414637,1
A-8adedc,Basic,EdTech,1970-01-01 00:00:00.000000004,True,2023.4285714285713,14,60.5,0.9285714285714286,4.0,,0.0,0.0,9.557377049180328,1,0.5409836065573771,0
A-2edab2,Enterprise,HealthTech,1970-01-01 00:00:00.000000017,False,1139.0,10,220.0,0.9,4.0,,0.0,0.0,10.361702127659575,1,0.5531914893617021,1
A-149a69,Basic,DevTools,1970-01-01 00:00:00.000000034,False,2686.0,3,,0.3333333333333333,8.0,,0.0,0.0,11.555555555555555,1,0.5,1
A-a6d261,Pro,FinTech,1970-01-01 00:00:00.000000009,False,2727.9285714285716,14,214.0,0.9285714285714286,4.0,,0.0,0.0,9.952380952380953,1,0.4603174603174603,1
A-443f6f,Basic,Cybersecurity,1970-01-01 00:00:00.000000019,False,1510.4444444444443,9,1.0,0.7777777777777778,4.0,,0.0,0.0,9.410714285714286,1,0.5,0
A-202b67,Pro,HealthTech,1970-01-01 00:00:00.000000011,False,2018.6666666666667,9,169.0,0.8888888888888888,4.0,,0.0,0.0,9.717391304347826,1,0.8695652173913043,1
A-00bed1,Basic,Cybersecurity,1970-01-01 00:00:00.000000028,False,3350.6,10,,0.9,4.0,,0.0,0.0,10.07843137254902,1,0.5294117647058824,1
A-ffc04f,Pro,EdTech,1970-01-01 00:00:00.000000013,False,1335.9333333333334,15,10.5,0.5333333333333333,7.0,,0.0,0.0,9.965116279069768,1,0.7441860465116279,1
A-65c341,Pro,FinTech,1970-01-01 00:00:00.000000011,False,3818.25,8,75.5,1.0,5.0,,0.0,0.0,10.789473684210526,1,0.47368421052631576,1
A-dcc2f0,Basic,FinTech,1970-01-01 00:00:00.000000015,False,1166.2,15,48.0,0.8666666666666667,2.0,,0.0,0.0,10.960526315789474,1,0.34210526315789475,1
A-ced9aa,Enterprise,DevTools,1970-01-01 00:00:00.000000003,False,568.3636363636364,11,9.0,1.0,7.0,,0.0,0.0,9.654545454545454,1,0.7090909090909091,0
A-3d957b,Pro,HealthTech,1970-01-01 00:00:00.000000014,False,1975.3333333333333,6,71.0,0.6666666666666666,3.0,,0.0,0.0,9.533333333333333,1,0.8666666666666667,1
A-89ee83,Pro,Cybersecurity,1970-01-01 00:00:00.000000001,True,2264.2727272727275,11,6.5,1.0,5.0,,0.0,0.0,9.576271186440678,1,0.4406779661016949,0
